fundcode,name,category
000961,天弘沪深300ETF联接A,联接基金
000962,天弘中证500指数A,股票指数
000963,兴业多策略混合,混合型
000965,汇丰晋信新动力混合,混合型
000966,中邮核心科技创新灵活配置混合,混合型
000967,华泰柏瑞创新动力混合,混合型
000968,广发养老指数A,股票指数
000969,前海开源大安全混合,混合型
000970,东方红睿元混合,混合型
000971,诺安新经济股票,股票型
000972,新华万银策略灵活配置混合,混合型
000973,新华增盈回报债券,债券型
000974,安信消费医药股票,股票型
000975,MSCI中国A股国际通联接A,联接基金
000976,长城新兴产业混合,混合型
000977,长城环保主题混合,混合型
000978,景顺长城量化精选股票,股票型
000979,景顺长城沪港深精选股票,股票型
000980,汇添富添富通货币B,货币型
000981,北信瑞丰现金添利A,货币型
000982,北信瑞丰现金添利B,货币型
000985,嘉实逆向策略股票,股票型
000986,太平灵活配置,混合型
000988,嘉实全球互联网股票人民币,QDII
000989,嘉实全球互联网股票美元现汇,QDII
000990,嘉实全球互联网股票美元现钞,QDII
000991,工银战略转型股票,股票型
000992,广发对冲套利定期开放混合,混合型
000993,华宝稳健回报混合,混合型
000994,建信睿盈灵活配置混合A,混合型
000995,建信睿盈灵活配置混合C,混合型
000996,中银新动力股票,股票型
000997,南方双元A,债券型
000998,南方双元C,债券型
001000,中欧明睿新起点混合,混合型
001001,华夏债券A/B,债券型
001002,华夏债券A/B(后端),债券型
001003,华夏债券C,债券型
001004,新华稳健回报混合发起式,混合型
001006,中信建投凤凰货币A,货币型
001007,国联安鑫安灵活配置混合,混合型
001008,工银国企改革股票,股票型
001009,上投摩根安全战略股票,股票型
001010,易方达增金宝货币,货币型
001011,华夏希望债券A,债券型
001013,华夏希望债券C,债券型
001014,中融融安混合,混合型
001015,华夏沪深300指数增强A,股票指数
001016,华夏沪深300指数增强C,股票指数
001017,泰达改革动力混合A,混合型
001018,易方达新经济混合,混合型
001019,兴业年年利定开债,定开债券
001021,华夏亚债中国指数A,债券指数
001023,华夏亚债中国指数C,债券指数
001026,诺安理财宝货币C,货币型
001027,前海开源中证大农业指数增强,股票指数
001028,华安物联网主题股票,股票型
001030,天弘云端生活优选,混合型
001031,华夏安康债券A,债券型
001033,华夏安康债券C,债券型
001035,中银恒利半年定开债,定开债券
001036,嘉实企业变革股票,股票型
001037,国投瑞银锐意改革混合,混合型
001039,嘉实先进制造股票,股票型
001040,新华策略精选股票,股票型
001041,南方理财60天债券E,理财型
001042,华夏领先股票,股票型
001043,工银美丽城镇股票,股票型
001044,嘉实新消费股票,股票型
001045,华夏可转债增强债券A,债券型
001046,华夏可转债增强债券I,债券型
001047,光大国企改革股票,股票型
001048,富国新兴产业股票,股票型
001050,汇添富成长多因子量化策略股票,股票型
001051,华夏上证50ETF联接A,联接基金
001052,华夏中证500ETF联接A,联接基金
001053,南方创新经济,混合型
001054,工银新金融股票,股票型
001056,北信瑞丰健康生活,混合型
001057,华夏理财30天债券A,理财型
001058,华夏理财30天债券B,理财型
001059,中金绝对收益,混合型
001060,前海开源高端装备制造混合,混合型
001061,华夏收益债券(QDII)A,QDII
001063,华夏收益债券(QDII)C,QDII
001064,广发中证环保ETF联接A,联接基金
001065,华夏海外收益债券现汇,QDII
001066,华夏海外收益债券现钞,QDII
001067,鹏华弘盛混合A,混合型
001068,华融新锐灵活配置混合,混合型
001069,华泰柏瑞消费成长混合,混合型
001070,建信信息产业股票,股票型
001071,华安媒体互联网混合,混合型
001072,华安智能装备主题股票,股票型
001073,华泰柏瑞量化绝对收益混合,混合型
001074,华泰柏瑞量化驱动混合A,混合型
001075,宝盈转型动力混合,混合型
001076,易方达改革红利混合,混合型
001077,华夏现金宝货币A,货币型
001078,华夏现金宝货币B,货币型
001086,华富恒利债券A,债券型
001087,华富恒利债券C,债券型
001088,华宝国策导向混合,混合型
001092,广发生物科技指数(QDII),QDII-指数
001093,广发生物科技指数美元,QDII-指数
001094,国投瑞银添利宝货币A,货币型
001095,国投瑞银添利宝货币B,货币型
001096,国寿安保聚宝盆货币,货币型
001097,华泰柏瑞积极优选股票,股票型
001101,银华惠添益货币,货币型
001102,前海开源国家比较优势混合,混合型
001103,前海开源工业革命4.0混合,混合型
001104,华安新丝路主题股票,股票型
001105,信达澳银转型创新股票,股票型
001106,华商健康生活混合,混合型
001110,中欧瑾泉灵活配置混合A,混合型
001111,中欧瑾泉灵活配置混合C,混合型
001112,东方红中国优势混合,混合型
001113,南方大数据100A,股票指数
001115,广发聚安混合A,混合型
001116,广发聚安混合C,混合型
001117,中欧精选定期开放混合A,混合型
001118,华宝事件驱动混合,混合型
001120,东方睿鑫热点挖掘混合A,混合型
001121,东方睿鑫热点挖掘混合C,混合型
001122,鹏华弘利混合A,混合型
001123,鹏华弘利混合C,混合型
001124,融通增强收益债券C,债券型
001125,博时互联网主题灵活配置混合,混合型
001126,上投摩根卓越制造股票,股票型
001127,中银宏观策略混合,混合型
001128,宝盈新兴产业混合,混合型
001133,广发中证全指可选消费联接A,联接基金
001134,广发天天利货币E,货币型
001135,益民品质升级混合,混合型
001136,易方达裕如混合,混合型
001139,华安新动力灵活配置混合,混合型
001140,工银总回报灵活配置混合,混合型
001141,泰达宏利创盈混合A,混合型
001142,泰达宏利创盈混合B,混合型
001143,华商量化进取混合,混合型
001144,大成互联网思维混合,混合型
001146,中欧瑾源灵活配置混合A,混合型
001147,中欧瑾源灵活配置混合C,混合型
001148,申万菱信多策略灵活配置混合A,混合型
001149,汇丰晋信恒生龙头指数C,股票指数
001150,融通互联网传媒灵活配置混合,混合型
001151,融通互联网传媒灵活配置混合(后端),混合型
001152,融通新区域新经济灵活配置混合,混合型
001153,融通新区域新经济灵活配置混合(后端),混合型
001154,北信瑞丰平安中国,混合型
001156,申万菱信新能源汽车混合,混合型
001157,国联安睿祺灵活配置混合,混合型
001158,工银新材料新能源股票,股票型
001162,前海开源优势蓝筹股票A,股票型
001163,银华中国梦30股票,股票型
001164,中欧琪和灵活配置混合A,混合型
001165,中欧琪和灵活配置混合C,混合型
001166,建信环保产业股票,股票型
001167,金鹰科技创新股票,股票型
001170,泰达宏利复兴混合,混合型
001171,工银养老产业股票,股票型
001172,鹏华弘泽混合A,混合型
001173,中欧瑾和灵活配置混合A,混合型
001174,中欧瑾和灵活配置混合C,混合型
001175,山证日日添利货币A,货币型
001176,山证日日添利货币B,货币型
001177,山证日日添利货币C,货币型
001178,前海开源再融资股票,股票型
001179,德邦大健康灵活配置混合,混合型
001180,广发医药卫生联接A,联接基金
001181,南方改革机遇,混合型
001182,易方达安心回馈混合,混合型
001183,南方利淘A,混合型
001184,易方达新常态灵活配置混合,混合型
001185,安信动态策略混合A,混合型
001186,富国文体健康股票,股票型
001188,鹏华改革红利股票,股票型
001189,广发聚宝混合A,混合型
001190,鹏华弘润混合A,混合型
001191,鹏华弘润混合C,混合型
001192,上投摩根整合驱动混合,混合型
001193,中金消费升级,股票型
001194,景顺长城稳健回报混合A,混合型
001195,工银农业产业股票,股票型
001196,东方鼎新灵活配置混合A,混合型
001197,长盛转型升级主题灵活配置混合,混合型
001198,东方惠新灵活配置混合A,混合型
001199,创金合信聚利债券A,债券型
001200,创金合信聚利债券C,债券型
001201,申万菱信安鑫回报混合A,混合型
001202,东方红领先精选混合,混合型
001203,东方红稳健精选混合A,混合型
001204,东方红稳健精选混合C,混合型
001205,建信稳健回报灵活配置混合,混合型
001208,诺安低碳经济股票,股票型
001209,前海开源一带一路混合A,混合型
001210,天弘互联网混合,混合型
001211,中欧滚钱宝货币A,货币型
001212,华润元大稳健债券A,债券型
001213,华润元大稳健债券C,债券型
001214,华泰柏瑞中证500ETF联接A,联接基金
001215,博时沪港深优质企业基金A,混合型
001216,易方达新收益混合A,混合型
001217,易方达新收益混合C,混合型
001218,国投瑞银精选收益混合,混合型
001219,上投摩根动态多因子混合,混合型
001220,民生加银研究精选混合,混合型
001222,鹏华外延成长混合,混合型
001223,鹏华文化传媒娱乐股票,股票型
001224,中邮新思路灵活配置混合,混合型
001225,中邮趋势精选灵活配置混合,混合型
001226,中邮稳健添利灵活配置混合,混合型
001227,中邮信息产业灵活配置混合,混合型
001228,国联安鑫享灵活配置混合A,混合型
001229,德邦福鑫灵活配置混合A,混合型
001230,鹏华医药科技,股票型
001231,银华泰利灵活配置混合A,混合型
001232,嘉合货币A,货币型
001233,嘉合货币B,货币型
001234,国金众赢货币,货币型
001235,中银国有企业债A,债券型
001236,博时丝路主题股票A,股票型
001237,博时上证50ETF联接A,联接基金
001239,长盛国企改革混合,混合型
001240,民生加银现金增利货币D,货币型
001241,国寿安保中证500ETF联接,联接基金
001242,博时中证淘金大数据100A,股票指数
001243,博时中证淘金大数据100I,股票指数
001244,华泰柏瑞量化智慧混合A,混合型
001245,工银生态环境股票,股票型
001246,兴银长乐定开债,定开债券
001247,华泰柏瑞新利混合A,混合型
001249,易方达新利灵活配置混合,混合型
001250,天弘新活力混合,混合型
001251,天弘现金管家货币D,货币型
001252,中海进取收益混合,混合型
001254,泰达宏利新起点混合A,混合型
001255,长城改革红利混合,混合型
001256,泓德优选成长混合,混合型
001257,兴业收益增强债券A,债券型
001258,兴业收益增强债券C,债券型
001261,中融新机遇混合,混合型
001264,银华恒利灵活配置混合A,混合型
001265,国泰兴益灵活配置混合A,混合型
001266,国投瑞银招财混合,混合型
001267,泰达宏利蓝筹混合,混合型
001268,富国国家安全主题混合,混合型
001270,英大灵活配置混合型发起式A,混合型
001271,英大灵活配置混合型发起式B,混合型
001272,兴业聚利灵活配置混合,混合型
001273,民生加银新动力混合A,混合型
001274,民生加银新动力混合D,混合型
001275,中邮创新优势灵活配置混合,混合型
001276,建信新经济灵活配置混合,混合型
001277,博时国企改革股票,股票型
001278,前海开源清洁能源混合A,混合型
001279,中海积极增利混合,混合型
001280,银华聚利灵活配置混合A,混合型
001281,长安鑫利优选混合A,混合型
001282,华安新机遇灵活配置,混合型
001283,红塔红土盛金新动力混合A,混合型
001284,红塔红土盛金新动力混合C,混合型
001285,易方达新鑫混合I,混合型
001286,易方达新鑫混合E,混合型
